 assertion failed rp_lib_get_boolean input.phase(op).boolean(WantSampleExc).current not found
 =RAPPTURE-PROGRESS=>           0  Computing transients...
 =RAPPTURE-PROGRESS=>         100  Computing transients...
   629.37669836324153        3.9741029068003018     
   629.37669836324153        3.9741029068003018     
   629.37669836324153        3.9741029068003018     
   629.37669836324153        3.9741029068003018     
   629.37669836324153        3.9741029068003018     
   629.37669836324153        3.9741029068003018     
   629.37669836324153        3.9741029068003018     
   629.37669836324153        3.9741029068003018     
   629.12025223591991        3.4762694027875973     
   629.12025223591991        3.4762694027875973     
   629.12025223591991        3.4762694027875973     
   629.12025223591991        3.4762694027875973     
   629.05614070408956       -1.0035419909791308     
   629.05614070408956       -1.0035419909791308     
   629.05614070408956       -1.0035419909791308     
   629.05614070408956       -1.0035419909791308     
   629.04011282113197       -4.4717223435512272     
   629.04011282113197       -4.4717223435512272     
   629.04011282113197       -4.4717223435512272     
   629.04011282113197       -4.4717223435512272     
   629.03610585039257        3.1952540590222727     
   629.03610585039257        3.1952540590222727     
   629.03610585039257        3.1952540590222727     
   629.03610585039257        3.1952540590222727     
   629.03510410770764        3.6718396182862789     
   629.03510410770764        3.6718396182862789     
   629.03510410770764        3.6718396182862789     
   629.03510410770764        3.6718396182862789     
   629.03543802193587       -4.2847046110874176     
   629.03518758626467       -5.7406832434077169     
   629.03518758626467       -5.7406832434077169     
   629.03518758626467       -5.7406832434077169     
   629.03518758626467       -5.7406832434077169     
   629.03512497734687       -1.0445567410519956     
   629.03512497734687       -1.0445567410519956     
   629.03512497734687       -1.0445567410519956     
   629.03512497734687       -1.0445567410519956     
   629.03510932511745       -1.4712648929512757     
   629.03510932511745       -1.4712648929512757     
   629.03510932511745       -1.4712648929512757     
   629.03510932511745       -1.4712648929512757     
   629.03511454252725       -5.4864103137756475     
   629.03511062946995       -2.7403469830895384     
   629.03511062946995       -2.7403469830895384     
   629.03511062946995       -2.7403469830895384     
   629.03511062946995       -2.7403469830895384     
   629.03511166590567       -3.6518325127158717     
   629.03511166590567       -3.6518325127158717     
   629.03511103491155       -3.1091589938441295     
   629.03511103491155       -3.1091589938441295     
   629.03511103491155       -3.1091589938441295     
   629.03511103491155       -3.1091589938441295     
   629.03511144035315       -3.4625559577453231     
   629.03511184579475       -3.7987857512145431     
   629.03511225123634       -4.1161813646434871     
   629.03511225123634       -4.1161813646434871     
   629.03511306211954       -4.6882767090579671     
   629.03511306211954       -4.6882767090579671     
   629.03511259671109       -4.3705876270532809     
   629.03511259671109       -4.3705876270532809     
   629.03511259671109       -4.3705876270532809     
   629.03511259671109       -4.3705876270532809     
   629.03511294218583       -4.6092588827968184     
   629.03511328766058       -4.8313358666858406     
   629.03511363313532       -5.0360190562945091     
   629.03511397861007       -5.2225715504085484     
   629.03511397861007       -5.2225715504085484     
   629.03511432408482       -5.3903217219978226     
   629.03511432408482       -5.3903217219978226     
   629.03511423262830       -5.3477788418302605     
   629.03511423262830       -5.3477788418302605     
   629.03511448664653       -5.4625759690414331     
   629.03511448664653       -5.4625759690414331     
   629.03511448664653       -5.4625759690414331     
   629.03511471526292       -5.5568075621151634     
   629.03511471526292       -5.5568075621151634     
   629.03511471526292       -5.5568075621151634     
   629.03511471526292       -5.5568075621151634     
   629.03511492101768       -5.6341283613572575     
   629.03511492101768       -5.6341283613572575     
   629.03511487647040       -5.6179949899263573     
   629.03511487647040       -5.6179949899263573     
   629.03511503767788       -5.6747773947461848     
   629.03511503767788       -5.6747773947461848     
   629.03511518276457       -5.7220783803023014     
   629.03511518276457       -5.7220783803023014     
